reviewText,overall
They are not adjusted to car seats,0
The material isn't the greatest quality. Had it on for a week and the drivers side is already tearing.,0
"we have a 2015, gas millage stinks. got plenty of power but your paying for it. have had a lot of problems the local dealer don't want to act knowledge. one was the idle was so low it would not hold on any type of  grade. Factory recall fixed it. Power door sticks open, dealer in FLa. when we were on vacation  offered to replace the motor but would take two weeks..  My local dealer refuses to address the problem.. so we don't use that passengers side door when its raining or traveling away from home..  Got almost 17000 miles on it. looking to unload it but it value to a dealer on trade in is only 17500 ! we paid 37200 just over a year ago & it don't have a scratch on it !!..  I have had Dodges / Chryslers all my years of driving  sense 1966 !  I am looking for something else this time!!  Quality is not job one at Chrysler any more..  Glad I got the extended warranty!!",0
"Bought the 2106 Wrangler Unlimited Sahara Edition because it's what the wife wanted.  That's the best I can say about it.  On the highway it makes a good off-road vehicle.  Haven't gone off-road yet, so can speak to that.  It handles terribly on the highway.  Wanders all over, needing constant correction.  It's underpowered and rough riding.  On the plus side; my wife thinks it's great.  I prefer my 2016 Ram 1500 Ecodiesel.",0
"Cool looking but uncomfortable, bad ride, and mechanically poor. My 2nd new jeep to have a major mechanical problem in the first 6 months. The first was a 2012 and it ended up needing the heads replaced and this 2016 had a bad cluster control module within 3 weeks of my owning it. Will not be buying another. Shame such an iconic brand is no longer great.",0
"Purchased this vehicle brand new on Oct 29, 2016.  Drove it home from the showroom floor and discovered transmission fluid leak on garage floor.  After 2 returns to the dealer (Sacramento CDJR) and 3 weeks in their service area the transfer case was replaced.  No problems until Jan 15, 2017 after a weekend of minor runs up in the snow.  Dinghy towing the Jeep behind my motorhome, I noticed violent shaking of the motorhome caused by the jeep's front end.  I had the jeep towed to the dealer and as of this date, Jan 28, 2017, the dealer still has my vehicle.  The diagnosis is a differential track bar that is built on the differential housing.  Apparently there is another jeep in their service area with the same problem.  My jeep has less than 2500 miles on it and it has been at the dealer as long as in my possession.  The dealer has been giving me the run around on compensating me for my troubles.",0
"I bought my 2016 Jeep Cherokee brand new. Within 2 months I have had the windshield replaced due to a glitch in the glass, the headlights replaced due to holding moisture, the back windshield wiper fix because it broke, the jeep was in the shop for 2 weeks due to a leak inside the cab of the jeep, when my headlights were replaced they installed the passenger side wrong and chipped my paint (covered under warranty), the trim around the wheel is broke, and a piece on top of my luggage rack is broke. Needless to say, I have had nothing but bad luck with this jeep! I do love the way it drives, very smooth on the highway and great gas mileage for a midsize SUV.",0
"I bought the 2016 Grand Cherokee in June and have less than 8,000 miles on it. It has been in the service center for almost a week now and they are replacing the transmission. I have owned a few jeeps and after this experience I am very disappointed. I bought it brand new off the lot and to be having issues like this already is a huge turn off.",0
"Own a Jeep Liberty 2006, 100K on it.  Still in excellent shape.  Gave this to new driver in our family.  Now I own a 2016 Jeep Grand Cherokee.  I absolutely LOVE this vehicle.  Drives like a dream.  I often tell people that it is like driving in a living room it is so comfortable.  I am betting this vehicle will last a very long time if well taken care of.  Thanks Chrysler!

Update 2017, found passenger door to be overflush with panel so when door closed the panels did not line up.  Striker plate not aligned properly.  Dealer tried to fix.  Still not perfect.  Wrote Chrysler about problem.  No answer.  They don't care.  Poor inspection at Jefferson plant in Michigan where these are assembled.  A simple fix of striker plate and they can't be bothered.",0
"If you drive alot. This is not for you. Puny gas tank. Maybe 350 miles on a tank of gas if your lucky. It slows down on hills. Up to 5mph up a hill is lost. I traded it. Not for me.
Gas mileage on hwy approx 24mpg",0
Have had the car since July 2016. When we picked it up at the dealership the tailight was out. Have had too have brake pads and rotors replaced at 7500 miles. Have had it in three times for problems with traction control kicking on while making a left turn on dry pavement and normal acceleration causing power loss to the engine with on coming traffic. Dealer says there is nothing being detected in the computer. This is a serious safety issue. Wouldn't recommend this one to anyone. Very disappointing.,0
"Had this car for 2 months as a rental while our Honda was in for airbag recall, couldn't wait to get back to a 5 year old car instead of this. So weak, and awkward and ugly with annoying features. What time is it? Have to turn on the radio to find out. Want to go up a small incline? Too bad. No idea who this car would be aimed at. At least it didn't break down, so not 1 star.",0
"Doesn't cool down in 30 minutes.  We bought a brand new 2016 Honda Odyssey and the car is incapable of cooling down!!!!  Even the manager where we bought the car said that's the way with all new Odyssey's--it can take up to 45 minutes to cool down.  So I do what any normal person would do and call Honda Corp.  The manager we got first said it should take max 3-5 minutes to cool down.  Then he called the dealership and changed his tune.  He then informed us that FL is hot. (Something we apparently weren't aware of--we just live here.)  The inside of the car can reach up to 140 degrees and it takes a while to cool down.  By that logic, the engineers didn't account for 3/4 of the US since it was hotter in the Northeast and Southwest than it was in FL this year.  However, it will not cool down in less than 1/2 an hour and apparently we have to live with it.  Strange how our 2011 HONDA CR-V and our former 2009 Toyota Sienna could cool down despite the heat.  I have called Honda numerous times and they will not even acknowledge there is a problem.  I have a business and my client's office is 10 minutes down the road.  I showed up in sweat!!!  I was pouring sweat and it was VERY UNPROFESSIONAL!!!  This is from a brand new car!!!  If you are considering a Honda Odyssey and live anywhere where it might get hot--DON'T DO IT!!!  It's not worth it!!!  The electronics are pretty cool, but it's not worth driving to and from work in the heat!!!  It's just not!!!",0
"CVT transmission is junk. Had to replace mine at the 20k mile mark. Key Fab battery is weak as well, keeps dying. Very disappointing for a 2016, had a 2013 Infiniti g37x, 40k miles, car gave me NO PROBLEMS.",0
"Okay first off, the car looks awesome and drives great!!. There's a lot to like about the new civic and with a little refinement, it would be by far the best car on the road!!!!
Pro:
=Looks!! Off the chart!! 5 starts!!!
=Power (1.5 turbo) It may be small but its does an awesome job!. I mean don't get me wrong its not a sleeper by any means, but I can get in and out of traffic when I need.
= MPG, i average around 80 mph when driving and the car consistently gets 35 to 38 depending on the wind
= Interior looks like it belongs in an over priced BMW
= Did i mention looks?
= Handling, coming from an SX kia optima (which i do miss the 2.0 turbo), the handling is significantly better
= Lane assist is great for long trips when you're a little sleepy
= Instrument cluster looks high tech and its easy to use. they make it very easy to switch function from the steering wheel

CONS
= the board of the seat ( the bottom part) is way to short. They should have put the accord seat in this car.
= Seats are somewhat uncomfortable.
= The subwoofer has a rattle from the factory, i fixed it by shoving an old shop rag in between the rear brake light
= the infotainment center is laggy and complicated at best
= NO VOLUME button for the stereo. If they wanted to make this change, they should have had the rest of the stereo working much better
= There is rattle in by the driver side door that my vehicle has and many have complained about in the forums
= no light in the glove compartment. doesn't seem like a big deal till its dark and you frequently throw your wallet in there...
= Sound system is sub-par for a premium system, my stock kia optima blew it away
= Back up camera is horrible, again my 4 year old car that is in the same price range was much better
= Navigation gets lost more than my grandma, and unless im on a main highway, it seem like its unable to connect.
=No fan speed selection, again, if they are going to go all digital, come up with a digital controller that doesnt take 40 seconds to start working
= NO LUMBAR support, which might be why the seats are uncomfortable
= Blind side camera is as bad as the back up
= apple play has bugs in it that won't allow you to listen to audio books

I use the car for commuting about",0
"This 35K car has a $5 navigation system  (SCOUT GPS).  I love my car but HATE the crappy navigation and this will be my first and LAST TOYOTA! Waze or Google Auto would save this but why have a big navigation screen if you can't use it to navigate? Seriously Toyota,  that's the best you have to offer? REFUND?",0
"As much as I wanted to love this truck , I just can't . The driveline vibrations that haunted previous generations are not fixed , coupled with some new and considerable common issues.
And , as before , the customer is left in the hands of the dealerships who can't fix what Toyota will not fix .",0
Around town under 15 mpg and on open highway maybe if I let it coast downhill it may get 17 mpg. The 3.5 Atkinson motor is a joke and a half not responding very. Good nor when it does respond to uphill it downshifts to 4th not 5th since you really have to put your foot into it to get it to respond. It will hold to 4th all the way up the grade. Even if you try letting up on the gas as your going up it will not upshift until you e at the top of the hill. Towing a load is a Forrest joke also and it will not get any gas mileage at all but about nine.nine mpg. Seats are hard to get use to since it looks like your sitting below the steering wheel and as others have mentioned to power seats in a forty thousand dollar truck. I am not a happy camper when it comes to the new third generation of the truck. Maybe the forth is on its way in a lot faster than the second generation lasted.,0
I bought this truck a year ago and to be honest I'm not thrilled. The seats are not the most comfortable. The gas cap door has no lock! I should have noticed some of this but I missed that. I traded in a Honda Ridgeline for this and I wish I had waited for the new Ridgeline. There are a lot of little things that I miss but my biggest beef is gas mileage. I tow my boat. I took the exact same boat on the exact same route with the exact same load as always. With my old truck over 8 trips my mileage was 15 to 16 miles per gallon. Now with the Toyota I was lucky to get 11 MPG. That is about 50% loss of mileage. I wish I had waited for the new Ridgeline!,0
"Taking mine back to dealer today for the 5k service and hoping they can resolve the transmission issue. Took it in once to have the trans fluid checked and when I was going home, I look at the copy of work they did. They checked everything but the trans fluid, avoid AutoNation in Leesburg VA. They also don't want to fix my transmission issue and try and play dumb like they never heard about any issues. They are going to hear it today and maybe everyone else in the building. Wish me luck!!! lol",0
"I bought mine (TRD Off-Road) back in January after wanting one since I was 15 years old. I love the truck, but I also hate it. It looks fantastic and the interior fit and finish put the GM twins to shame. Add to that some sweet off road features and a badass design and you have a recipe for the perfect truck. Plus its a Toyota Tacoma its gonna get 200K+ miles easy, right??

 Almost immediately I started having problems with the truck. I guess it might be best to just list them as things to look out for. They seem fairly common, but some people don't have the issues with their trucks.

1. The rear differential howls. Mine was replaced at 2K miles (because of the howling), but that didn't fix it. Most 3rd gens do it. Feather the throttle between 55-65mph and it will sing for you. They can't fix it and just continue to replace differentials. Some people are on their 3rd diff. Toyota is well aware of this. I've been told ""its a characteristic of the vehicle"".
2. The drive line/truck vibrates like you are driving over a rumble strip when you come to a stop (~25 -> 0mph). There is no Toyota sanctioned fix for this. They are aware of it--its a also ""characteristic of the vehicle""
3. There is a pronounce vibration at 1800-2300RPM under load. So driving down the highway the truck will get noticeably louder and high-freq vibrate. Once you are out of that range its fine. You guessed it ""characteristic of the vehicle""
4. The transmission is garbage BUT, credit where it's due, Toyota released a TSB that reprograms it and that made a HUGEE difference. Its like a different truck. Unfortunately, '17s are still coming out of the factory in need of the TSB.
5. Another problem that was fixed by a TSB is the lower control arms whistle like a flute (but the TSB includes plugs that plug the holes that cause the problems)
6. My brake pedal pulsates/vibrates. I've been told this is normal; ""its the brake accumulator and thats how it works"". I've never driven a vehicle whose brakes vibrated ""normally"". IMO its very disconcerting.

Those are the bigger issues. There are some small criticisms, but they all seem super trivial compared to the powertrain/driveline issues listed above (like the fact that its keyless except for the new locking tailgate..so you still have to carry a key around with you or the lack of a power seat in 2016).

I really see a lot of potential in this truck. It would be the perfect truck for me if I didn't want to pull my hair out every time I hop in it.  It's really unfortunate that these new Tacomas are having issues like this (issues people made fun of american cars for having in the 80's).I've been at the dealership a dozen times since January. That's quite literally the same amount of times all of my previous vehicles had been in the shop, for non-routine service, combined.",0
The tranny is horrible.,0
"My Tacoma was a loaded up TRD off road. It road really rough even after I put on better tires. The engine was ok but it wouldn't out run a turtle. But the worst part is they are so plain Jane. As I said, mine was loaded up but it did not have normal options that other trucks have. No remote start was offered from the factory. The sliding rear window was manual so when I wanted to close it I had to stop and get out to close it. The tailgate was lockable but I had to use a different key that did not fit anything else so I had to carry a extra key. Every other truck maker unlocks the tailgate when the doors are unlocked. If I wanted to put the back seat down I had to remove the headrests. Heck, by the time I stored the headrests there wasn't much room left to load the items I wanted to put back there. I guess most people who love Tacoma trucks have never had a new luxury offering from GM or Ford. I sold my Tacoma with 2000 miles and took a $7000 loss so the resale is not very good either.",0
"Options on Denali package are meager, though GM is demanding upscale pricing.  No locking tailgate, no garage remotes, no rear seat pocket on drivers seat, no memory seats, and scant driving aids with navigation package.  Dash displays and options are limited.  I will look at new Ford Ranger of go to the old reliable standby, Toyota.",0
"What I have:
2017 2SS Camaro with premium audio and a manual transmission

Pros:
Corvette quality handling
Corvette quality cornering
Nice sound from the factory
Grips the road well
Beautify LED lighting inside

Cons:
Worst mileage you can imagine, far worse than advertised, no matter how you drive
Still running off pushrod technology
Nobody can understand a word you say when using bluetooth for phone calls, yes that's with premium audio
SXM radio goes out constantly and Chevy insists it's just how all their cars are (as if that makes it better)
Reverse camerra system has already failed and is being repaired",0
"i recently test drove a santa fe limited ultamite and i am very unpleased with this car
to start off this car is dangerous when trying to make quick right turns as i was test driving and wanted to make a right turn, the issue is that the vehicle boggs down when you hit the accelerator after braking in my mind in certain situation that is a serious issue.
another issue is that the suspension is rough i had friend riding in the back with me and they said it felt like riding a horse, and you can hear every little bump you go across. the car looks good in general i like the features it has to offer but the build quality of this car is trash",0
"This was my dream car until I purchased one. Definitely not a family car. The interior space is very limited and the car amenities (eg radio, nav, ac controls) just lack overall usability. From the ac sync to the radio always turning on aotumaticslly when starting the car it frankly just has a number of annoying features.

The car drives and handles smoothly.",0
"At first, love the car and all the safety features, eg the eyesight, adaptive cruise control, etc. Then less than one month, suddenly found the CD player was intermittently working!!! Never heard of failed CD player on computer or laptop! It is a big surprise and huge disappointment! Right now the technology for CD player is so mature. The price is so cheap. However, Subaru still can NOT get a high quality and working CD player!!!??

So disappointment!!!!",0
"The truck is great but the 8 speed transmission that makes it go is the pits and GM cant or will not fix it  The transmission problems on this truck and every one else who has a 8 speed trans (just read on line) makes this truck a why did I buy it never again  Had my go around with Ford 6.0 so Toyota is looking pretty good, their cars never break",0
"Not even 1,000 miles on my High country truck, disappointed!  2 recalls on the airbag and the forward collision system programming.  So far my AC has broken, the gas tank was replaced on a bulletin and the infotainment radio needed new software.  I am not a guinea pig with a $63K truck.  Only made 1 payment so far, huge regret buying.",0
"size ir right, has a hugr gap for the mirror...but it's so heavy my visors barely hold it up",0
"116,000 miles on this truck.  I bought it with 83,000 miles.  I use the truck primarily for towing my 9500 lbs trailer.  It's a SCrew with the Platinum package and the MaxTow features.  I'm soooo happy I purchased the extended warranty.  I've had both turbos replaced and the AC system replaced ... all under warranty.  It now needs the primary timing chain replaced.  That is not covered under warranty and the shop quoted me over $4000 to do the job.  I spent less than $900 on parts to do the job myself.  I will never buy another F150.  Too many failures in the engine bay.  This model has the 3.7 EcoBoost motor and I have been diligent about routine maintenance.",0
No amount; for this (Replica) ,0
very old.,0
This looks like a 1955 Nomad.  Not a truck,0
Some one let me see the price is now,0
"I was very disappointed. I was expecting a scale model. when it came, it was a full sized car. WHERE AM I SUPPOSED TO PUT THIS?",0
"The popular 5.7 (350 CI) engine not listed in pulldown. The Turbo350 transmission is not listed either. I expected the filter to show more prts specific to a first gen Camaro. Personally, I would like to see more restomod parts.",0
"It fit well but, would have preferred the material reinforced in the high pressure areas. It especially needs it around the windshield, we had to add material/duck tape for reinforcement.",0
Im a Ford guy so this car is just a stepping stone.,0
"Bought My Olds from a family Friend. Knew it needed some work but wasn't a deal breaker to me. Replaced the Carb, two weeks later replaced the Transmission, five weeks later replaced the Brake Booster, two weeks later replaced the Master Cylinder, two weeks later replaced the all 4 Shocks, two weeks later replaced the Alternator, two weeks later replaced the Battery. It was a fun car to drive but it broke so often.",0
"needs to be a little more appealing photo of this model. That one is not even a 1980 model,",0
First year for a lot of gear.  The 1908 is better but both years always needing repairs!,0
A lot of work! And money..but it's a jeep thing.,0
"Still the wrong color. It will have to do, close but not quite it.",0
"Needs a lot of work, It's been in a barn about 15 to 20 years. Mice and elements have taken a toll..",0
"Wowzers!!! The only E23 ready for Amazon Prime time live is a wrecked one?
Look at the RH rear..... lol",0
Great car over 400k miles,0
"10 mpg city, 10 mpg hwy, 10 mpg uphill, 10 mpg downhill, 10 mpg downhill w/tailwind.
4WD works well!",0
This year Camaro with a 2.8 L V6 does not have enough power. I spent a lot of time restoring this vehicle because I like the looks the T-Tops the 5 speed manual transmission but it does not have enough power to get out of it's own way. I think may NOS will be a solution.,0
I didn't know when I bought this car a year ago that it was going to be a project car.  I love the car but have had a LOT of problems getting someone to work on  TPI. It has been a night mare trying to get it adjusted properly. The wiring was screwed up so that caused me problems. I have an overheating problem when I turn the A/C on. The engine is completely rebuilt and has a 165 degree thermostat. My only option at this point is to pull the radiator. All this has taken over a year and I still haven't been able to drive it without a problem. BUYERS beware<<< It is almost impossible to get anyone to work on it because of it's age and the TPI....,0
The web site read that this particular part would fit my car.  The part ordered did not fit and had to be returned. It was the ONLY one that did not fit. I have ordered other car parts that were very satisfactory along with all my other products I have ordered through Amazon and was very satisfied.  Robert,0
never buy an old car uness e a mechanic,0
"All the bits fall off interior, brakes, brake lines. Gas tank and sender. Bed floor, rockets all rust plenty. As with all old trucks front ends always need ball joints, etc. over all have had older fords and frankly they age a lot better",0
"A cheap used car, gets me around where the speed limit is 45 MPH.  It's a true Junker but runs",0
"Vehicle was super reliable, but the chassis was of the most inferior steel ever made. Totally rusted. Chassis actually split in half. It was an absolute shame, because this vehicle never let me down. This vehicle drove through 3 foot snowstorms. I was sad to see it go. I had to junk it.",0
Have to give it 2 stars because these vans have by far the worst transmission ever designed and used buy a major car company. The sad part is they attached that horrible transmission to a solid motor. I bought this van for 500 bucks and drove it for 2 years. It was a beast with the 3.8 liter sideways V6. It actually did pretty well on mileage as well averaging 22-25 mpg for me. The transmission died to soon. I would have driven this van for many more years.,0
"First, Chevy hasn't made an actual truck since the 50's. They are underpowered. They can't carry a load as well as other trucks. I own this one because it was given to me. I would not buy a Chevy truck",0
"The Dodge ram 4.9 engine has a fatal flaw.  The plenum gasket on the bottom of the intake manifold is prone to failure.  If your  Dodge is using excessive oil,  that is most likely the problem.",0
If your looking for a truck with a multitude of small issues this is the truck for you! Electrical - Transmission - Cooling - Intake,0
"This car is made to last about 6 years, then owners will start going banckrupt by having to spend so much money given to mechanics to maintain weakly thought trought and weakly built american made vehicle...  unless the owner is competent handy mechanic type and able to anticipate problems and take corrective measures and buy and install needed parts, then it will last indefinitely...  Since owning mine I glued fallen off mirror to windshield, weather-proofed leaking door weather seal, flushed engine once and radiator a few times, replaced transmission hoses and filter, replaced electronic ignition module (big-improvement), O2-sensor, EGR valve, installed larger exaust pipes after catalic-converter removing resonator then used a v8-5L engine stainless-steel mufler for much better flow without the noise, decarboned stuff with Seafoam, installed new spark plugs and better wires, brake pads all around, tires, replaced gasoline tank, fixed bent metal bar responsible for door openings, replaced keys, glued-fixed turn signal, replaced heater-core, replaced 195f thermostat with 180f for engine to run cooler then adjusted temp sensor via resistor to trick computer to think it is running hot enough, engineered spark-plug-riser to pull O2 sensor slightly out of exaust stream this runs leaner more gasoline efficient (36-38mpg with+92 gas) perfect for hot California summers but I reverse it for colder winters otherwise hard start in cold...  (got 34MPH @ 68mph avg V over 800 miles round-trip in JUN-2017)...  (going to add hydrogen-oxygen from water using electricity into vacum line conversion in 2017)... painted it but used just cheap spray cans from Walmart...  saved hotel costs for 18 months while toured USA by comfortably and gladly sleeping in front seat with amry sleeping bag, also tent camped US National Parks with all equipment +food +water loaded into trunk and back seat, cooked espresso coffe, scrambled-eggs, bacon, soups, breakfasts in car on open flame butane camping stove from flat surface by transmission gear shifter...  so I love it for being usefull dependable never let you down reliable transportation and simultaneously I hate it for needing maintenance that other manufacturers likely would not be needing... so... I really should not complain...  but anyone else not having type-a fix-it-your-self perfectionist personality would have given up on this car long time ago for likely bankrupting them in fixing things by paying other people to fix them if avalance of inperfections with car bothers them like it bothers me...

-tibor
(but I still can't open driver side door currently from outside due to actual broken metal handle [have not fixed that yet])
-",0
Its a money pit,0
Riddled with stupid problems. Worst vehicle ever. Emissions and computer problems.,0
Why the heck they decided to cram a 3.8 liter v6 in that engine compartment mounted transversely is beyond me. Many task become quite labor intensive due to lack of space.  Typical 90's domestic car.  decent interior.  nothing fancy,0
"It runs but pretty much everything else stopped working. Heat and A/C system, brakes, fuel line, etc. So far spent almost $3,000 on a van I paid $2,000 for.",0
Company was great to work with but the parts were 1 1/2 too short.,0
"It has 66,000 miles and is falling apart. AC pump leaked from new.  4x4 transfer case ground up on its own due to excessive factory RTV silicone clogging the transfer case oil pump. The rear axle howls. Gone thru 3 ac/delco alternators. Rear windshield wiper does not actually touch the glass. The clock has always lost time frequently. The distributor is completely made of plastic, fires erratically. Had that notorious coolant intake leak. Also the plastic half of the intake and the fuel injection is a joke, and really hard to service compared to other vehicles. Had to replace the u-joints. Found out they inject plastic around them instead of using metal clips. Really?? Who thought of that? Wait until you need to service them. You will have to spend a lot of time heating up the parts until the plastic oozes out. Then you can press out the u-joint. Then heat the yokes again to remove the rest of the plastic from the yoke. Unbelievable!",0
"A unique car, they only made this version for a few years. The Lt1 motor leaves some things to desire, thy bury the distributor behind the crank pulley and he water pump making the distributor cap replacement painful at best. The design leads to random misfire due to the distributor design.",0
Everything on the car is made of plastic that shouldn't have survived more than 5 years of use. What remains cracks and breaks or just falls off the car. The only thing in the car that is fairly sound is the engine. Although even the exhaust manifold had a crack all the way through it so I guess even that is not free of poor workmanship. I've seen a lot of Geo's at the junkyard that have their struts pushing through the top into the engine bay and can easy tell that's the reason for the car wrecking. This should've been a $5000 car new.,0
Don't buy...,0
"Loved the car, but it turned out to have to much rust underneath. Bought a 2014 instead.",0
Living in Australia jeep parts are excessively expensive and not very good value . At least with amazon even with the currency difference  it is easy to understand and also to order. Waiting time for delivery is a small price to pay. Thanks.,0
"Bought used in 2017 with only 84 K miles. That should have been a red flag, but it had a wheelchair lift and only 5K price.
Since buying I have had to replace the tranny and practically rebuild the ignition system. And to beat that, the stupid wheelchair lift broke 3 months after purchase, so I'm stuck in my wheelchair with no transportation. Social Security doesn't pay well enough to get another van!! ",0
VERY unreliable and expensive to maintain from new.  But it has good load carrying and towing when properly equipped.,0
"I bought a very nice condition one when it was ten years old. The following years were a bottomless pit of despair for expensive repairs, from coil packs to the transmission falling to pieces. Add to that a bunch of wonderful electrical glitches, and you get a bundle of migraines in the shape of a gorgeous semi-exotic GT car. It is heart-wrenchingly beautiful though.",0
"under powered,parts hard to find.cramped cabin..bought for our first time driver..glad it is not mine!!!",0
"Quality isn't there, many things have gone bad on it",0
"Bought it in 2010 with 120k miles. Since then I've just been dumping parts and labor into it. Probably spent over $10,000 just to keep it alive, just in the 20k miles I've put on it since purchasing it.",0
The a/c compressor has been replaced every 4 - 5 years. The ignition switch has been replaced 3 times now. The 4 X 4 has gone out twice too. I have owned this vehicle since 2000 and can't wait to sell it. Very unreliable!,0
Great on gas easy to park and drive in city but the car is extremely low and no room on the inside and forget about driving in snow over 3 inches,0
"I got my 97 Nissan Maxima 6 years ago,it had 97,000 Miles on it when I purchased it and I bought it from a elderly couple I knew and they took real good care of the car. They changed the oil every 3,000miles and when they had maintenance done on the car (which was rarely) when I got the car after 110,000 miles everything started going wrong with the car from the radiator to the valve cover gaskets and everything in between. I just recently replaced the front and rear struts and the front end suspension,I've sunk alot of money and sweat so it would be silly to try and get rid of it now because I done changed just about everything in the vehicle but if I had the chance to change my decision on purchasing another vehicle at that time I would do so in a heartbeat. But when it's ON the road it is a good car to have.",0
Doesnt last well,0
"It has real get up and go, but it also has a litany of problem areas that are ridiculous to get to. Taking off the front end to get to the headlights?",0
Very easy to install; is a perfect fit.,0
"When it runs well, the mileage is great, about 46 mpg. But perpetual oil leaks from the oil pan, despite new pans, different gaskets,etc. The bolts that hold the pan frequently strip the aluminum threads in the block, so you have to helicoil them. Very temperature sensitive, have had to put new head gaskets in 3 times. And the crankshaft position sensor a number of times. Things are tight in the engine space, had to cut the wheel well with a cut-off wheel to get at the crankshaft bolt, and use a hydraulic spreader to get the crankshaft pulley out. I have done a lot of work on them. If you buy a used one, make sure of the frequency of oil changes, the amount of oil leakage, and do a compression test. Also check the transmission output shafts for boot leaks, the ball joints (wiggle the tire in and out, or lift the vehicle and wobble the tire). Don't pay over $1200.00",0
To big,0
"I gave this car two stars strictly on it's look. Because after that it was the worst car I've ever own. I bought it used with 108,000 on it. I had it for two years. And just about everything  pertaining to the cae running  to the motors for top had to be R &R or simply repaired. I'd previously owned two 7 series and they were great,277,000 and 263,000 miles on the  cars before I sold them. I wouldn't buy another 3 Series, no way",0
"<div id=""video-block-R26MSDQCPZLMLP"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/71RlUGxcGrS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/B1348B%2BzgUS.png"" class=""video-slate-img-url"">&nbsp;The car is beautiful to look at. It is fun to drive with a great front-to-rear weight balance. It's not the fastest car, but it's definitely fun. This is where the good part ends.

The 5 speed manual transmission has a long throw. The clutch has a very small ""sweet spot"" making it easy to pop the clutch and lug the motor or you ride the clutch to keep this from happening. Most of my cars are manuals, and this is the only one I have these problems with. So does anyone else who drives it.

The interior doesn't have any significant storage space. Not even a glove box. No cup holders. Just two pockets under the armrests in each door and a small center console. There is also a very small and not easily accessible storage area on top of the engine compartment behind your head.

I keep hearing people talk about ""fine German engineering"" and ""POrSche"" in the same sentence. Clearly the people who say this are as drunk as the engineers were who designed this car. Or have never owned one.

The car is famous for many issues. Premature rear main seal failure. Air bag light issues. O2 sensors failing prematurely. There are more, (visit POrSche discussion forums like RennTech and Dorkiphus so see how bad these cars are) but these are the big ones that come to mind. All are expensive to fix, and Porsche refused to recall any of them. The only cheap one to fix is the ignition cylinder breaking, which is a good thing, because I've had to replace mine 3 times so far. In 56,000 miles. But talk about a HUGE pain in the a$$ to fix.

But the best one is my favorite flaw.

It is a given that moisture gets into cars. It is a bigger given that more moisture gets into convertibles than into hardtops. Knowing this, it takes a Super Genius on par with Wile E. Coyote to put the anti-theft computer in the floor of a convertible. (I bet you can see where I'm going with this!)

As we all know, water and electronics don't play well together. So, after a few years of being exposed to wet conditions the anti-theft computer implodes. When this happens, the car thinks it's been stolen and immobilizes itself. Nothing works. Not the windows, the steering, the radio....NOTHING.

So, you take your $50,000 boat anchor to the nearest POrSche dealership. They remove your fried computer with the corrupted data and install a nice new computer.  The problem is, the new computer has no data. You don't program the car to the new computer; you program the new computer to the car using the now corrupt data from the old computer. Yes, they extract as much data as they can from the old computer and hope it's enough to run the car with the new computer. If there's not enough data, your car is totaled.

In my case, there was enough data to get my car running again. But corrupt data is still corrupt data. My car is now plagued with electrical Gremlins and there is nothing to be done about it.

1. There is a constant drain on the battery. The car will kill the battery in less than 48 hours. Solution: install a battery disconnect switch and disconnect the battery whenever you're not driving.
2. The radio is dead. Done. Finished. Kaput.
3. My car was not originally programmed with daytime running lights. I now have them. Sometimes.
4. The car came with auto up and auto down windows where you don't have to hold the button to get the windows to go all the way up/down. Post-brain transplant, sometimes they work, sometimes they don't. And sometimes the windows roll up reeeeeeallly slowly.
5. Regarding the auto up/down of the windows, sometimes they roll down all by themselves. And when you roll them up, they go right back down. A nice feature when it rains.
6. Sometimes the hazard lights start flashing by themselves. This is often followed by all the idiot lights flashing on the dash. Lots of pretty colors! Hope you're not prone to seizures.
7. The buttons on the keys no longer work. You have to manually lock/unlock the car. Except the car may or may not actually lock. It may immediately unlock itself. The alarm may or may not work. Depends on the mood...
8. The digital gauges will flicker randomly. Like the car is suddenly possessed.
9. The horn will start blowing fo no reason. Other drivers find this annoying for some reason. Oh wait, so do I.

Aside from that, Mrs. Lincoln, how did you enjoy the play?",0
under wired security system foopah  when it starts runs good,0
it's a car,0
"generally poor engineering of body design, aluminum distributor cap terminals corrode and prevent starting - unlike brass other people use, replacing brake light switch which is prone to failure requires steering column removal.  Rocker panels prone to rusting out. I only keep it becauser my limited use cannot justify the cost of replacing - wish I had gotten an F250.  Others report many electrical failures with chevy trucks.",0
this vehicle has given me a lot of trouble,0
"Within a month of purchase the engine blew a head gasket, leaving me and my small children stranded.  Ford was good about the repairs, but I would never buy a Windstar again based on the experience.",0
I have not had the best in this car.  I bought it used in 2000.  It is a 1998 model.  Very poor interior quality in the doors.  Thankfully I've been able to garage it most of its life. Electrical system sucks as well.,0
