reviewText,overall
pro far good small fuelefficientmpg avg wanted nice ride good front visibility way better elantra cartech phone apps car con odd acceleration laggy kind startstop take getting used chrome dash bit reflecting windowsside mirror annoying much cartech phone apps car,1
reliable truck engine transmission major repair computer still driving regularly,1
real nice truck need keep repair anything ask dont asks leave wood self,1
good truck,1
everything expected,1
speedster someone always go family b series motor easy work part abundant cheap decent cargo room add cargo bag top youd set decent fuel economy city highway speed geared stop go highway cruising mph youre sitting around k rpm im mid fast car mine coil wheel always funny get thumb kid overall decent little compact suv real time wheel drive path get slippery,1
dependable let gasoline light come gallon gas car come stop fuel pump burn need replaced garage visit,1
automobile problem issue maximum minor problem fixed alot money part needed people car knowledge nissan fix wout many tool fast powerful spacious luxurious time,1
owned truck since mile chevy dealer install new instr cluster cost ouch normal maintenance stuff,1
great truck minor defect recall prevent five star rating,1
great suv,1
love car generally lot space comfortable many problem seem common throughout vues oil panplug known stripped easily needing replaced known reservoir sensor issue problem easy fix common saturn longer business gm part available need replaced,1
perfect urban warrior big tire tough suspension crumbly nyc street sit high see traffic god forbid someone make contact fender plastic bolt bolt snowice wheel drive bring highway driving mpg bad vehicle aerodynamic quality pile shoe box thing like least v kind anemic highway speed getrag transmission need work get right power curve speed iconic fun go anywhere somehow rule dont apply jeep,1
good truck havent major issue nice power comfortable ride gas mileage isnt hot big v heavy id buy another f,1
good car almost mile major breakdown,1
reliable fast fun car drive,1
loved car almost k smooth comfortable critic transmission rd transmission crv transmission delicate fluid need changed every k last dealership suck well,1
love van reliable plenty room,1
awesome car drive really nice beast snow wet weather maintenance expensive work help,1
good reliable truck quarter million mile running strong,1
many bad terrible thing car looked price thought hell car good basic transportation anywhere mpg comfortable drive liter engine spd stick power window ac radio package xm little powered hey buy power put overk really like car jeep really screwed car could made door open wider put hp engine stock hp option spd auto cvt trans option back window opening car right size want jeep made real improvement milked crap blame jeep failure car,1
hardly storage small cup holder reliable easy fix,1
bmw good carbut reliable,1
bought car brand new car plenty pickup ride pretty darn nice fit finish excellent best mechanical electrical problem fault report wide threshold enter exit vehicle turn signal high beam indicator wand annoying design cause hit high beam every time use turn signal,1
good car dependable mostly easy kid get bit undepowered cause gas pedal good mpg seater,1
insulation wiring starting crack every car run great make sure get wheel alignment periodically eat tire quickly k odometer,1
good gas pretty reliable pretty roomy back seat trunk fun drive major maintenance pricy repair alternator starter paid area many folk fix vws think drive maintenance repair price changed grill headlight tail light interior light dressed interior upgrade help want drive upgrade looked age old outdated,1
perfect size,1
owned car mile turned new bmw manual transmission awd living colorado awd kind necessary unless wanted get blizzaks winter performance wise ok true bmw feel didnt real speed handling excellent inline amazing engine mechanic said could get another k mile got upset left stranded side road radiator issue kept rearing ugly head initial quality build average replace dime every window mechanic window stopped working addition said change oil every k mile haha wont last mile without needing add oil would always keep oil trunk oil level would fluctuate lot id add oil like every mile maintenance perspective expensive maintain warranty expired constantly replace sensor time replacement peace mind nothing ever wrong always bad sensor one going get one reliable mechanic charge arm leg taking bmw dealership service average cost x good mechanic charge exact work bonded care loved went everything together sad see go however maintenance cost averaging past year wasnt worth headache expense cheap,1
great vehicle motor bit underpowered,1
like car however thing really bug car onboard navigation one reason bought car terrible logic poor buy another nissan fix issue sd card nav loos connection time protable garmin gps work great use garmin logic would great fix also problem air conditioning working correctly k looking toyota honda next car,1
extremely comfortable generally reliable car unfortunately aged number repair necessary grew brake line rusted right replaced fuel pump finally scrapped,1
k mile far problem electric door lock fuel pump go thru catalytic converter fast carry heavy load sand anything else,1
local bank auction way back actually wanting purchase full size way saw little cyl low mile perfect condition put really low bidlike book value turned didnt get either full size truck bid mine actually figured would sell make money driving week kinda grew rode nice great gas like said basically new truck year later still going strong,1
car mostly reliable however mpg leaf much desired thing hit four time kept one piece everytime looking stability,1
love car bought new mile replace housing around water pump v plenty get go complaint front spoiler parked parking lot barrier front spoiler go rip eventually backing,1
strong car stable control powerfulbut comfortable feel crack road even comfortable suspension option like lie another point stupid costy spare part say price old model spare part like new one,1
goog service part,1
order cheap didnt fit kia different car,1
car excellent x butter x x haver steering wheel x flexible,1
great car space speed reliability issue front end steering suspension component short lived got mine k k rd set front suspension includes shock tension strut upper control arm lower control arm spindle lower ball joint inner outer tierods sway bushing end link always replace moog oem fade faster got stuck bad fuel pump ran empty every day year though nyc city driven exclusively,1
like barbie there lot product get put ever fun auto fast highway fun road,1
lot fun certainly maintenance intensive mbz vw porsche audis ive owned matter car brand require service repair key lower maintenance dyi become much much cheaper mini part reasonable car mentioned turn wrench cost manageable,1
great car expensive maintain fun drive,1
like car heater doesnt work well pretty much cold blooded never get really warm,1
good replacement worn ford windstar although wife enamored liked additional room windstar little trouble judging width edge main complaint touchscreen interface console function im old knob button kinda guy divert attention road change function inconvenient reduces feeling overall safety car granted would concern vehicle relies screen interface,1
wife got ex drive ok used v engine feel slow enough power small suv lot room ok family getting new one dont pay k ex version overall ok vehicle nothing great,1
ultra reliable,1
one best vehicle ive ever owned purchased new mile doesnt go far home anymore still look run great,1
limited model bell whistle mile van awesome comfortable trip kid watch movie back keep quiet little anyway van would earned star except power sliding door passenger door work get open accident take engineer get closed also need spark plug change take apart rear engine compartment including intake manifold get rear plug also bluetooth connect newer phone like iphone van still deserves least star automatic moon roof heated leather seat power fold rear seating rear air heat run power heated side mirror turn signal gps navigation system backup camera side air bag list keep going going take toyota rear door going try tackle tuneup,1
smooth drive dependable car,1
fun ride decent gas mileage comfy interior road noise little much ride kinda hard limited,1
compact good better one class dependability good maintenance cheap date mb service dealer good get recently upgraded e class room love,1
love,1
fun drive speed manual l went well together many rattle squeak wife suffer rattle squeak longer moved truck miss driving,1
good solid rig run forever k mine still running great,1
bought truck used mile odometer great little truck l tbi strong running rebuilt auto trans spun rod bearing engine replaced engine new long block jegs columbus oh many owner truck l tbi engine report surging condition around mph truck reach cruising speed recently learned reason condition visited forum shop chevygmc shop various mechanic nobody could tell causing throttle surge vacation west virginia visiting old friendsfamily cousin soninlaw told check throttle position sensor passenger side throttle body replaced sensor drove mile ecu could catch longer surge,1
received car gift december month replacing routine maintenance item shock strut sway bar end battery fluid repairing corroded aluminum rim tire leak light bulb front break rotor caliper car road worthy nice added blue tooth interface radio ready go custom version looking forward may year starting mileage dec,1
mile still strong paint much look smog stuff replaced well idler pulley,1
cyl speed auto k mile trip across u cent mile rocky mtns cascade mtns problemsstayed cool desert,1
great build quality cummins turbo diesel cant go wrong long lasting truck couple caveat egr system need cleaned time dpf regenerates often remove system truck last long time cummins bt turbo diesel run million mile rebuild,1
keep eye front coil spring shock mount bolted frame inside front wheel well notorious rusting top spring shove inner fender garage stored washed inside wheel well often may last long time replace internet part nondealer rate expect pay per side diy part per side trusted friend year discovered replaced driver side passenger still good purchase reg cab xlt lariat long bed caveat emptor hit bump front right fender dropped inch hello could worse,1
never give hard mechanical problem regular maintenance best car ever price excellence,1
bought new still k mile pro still look run great plenty power solid car expect make k mile although wont driving far con window regulator break reason cost repair replaced seem last though ac system replaced k mile cost control arm crack k cost replace hindsight skipped seriously doubt would problem crack factory brake pad last around k mile rotor usually replaced costly repair using akebono ceramic pad last much longer plan drive car least k mile little value even though still great shape around point ill buy new one great gas mileage highway everyday,1
e great driver car enough power keep modern car excellent twistys side car older rubber bushing need changed,1
put mile truck still going strong replaced fuel sensor radiator timing belt water pump,1
traded prius minor annoyance would let open door hatchback key pocket driver door also point dont think gps extra drive great great mileage spacious look great,1
camary reliable car ever owned ive cadillacs lincoln mercedes lexus none worry trouble free camary,1
reliable car far bought k km still run perfectly dont race definitely type baby car either still original clutch problem gear last year bleed clutch good bad longer available,1
rough riding,1
maintainance expensive due airmatic system,1
mile far good could use horsepower adequate ride okay little mushy foot bed adequate would gotten full sized pick werent damn big dont need full size capacity time wheel drive work good snow coming global warming wont needing,1
pro dependable car nice styling nice feature never required major repair work comfortable handle nicely con cyl doesnt lot giddy go power blunt front profile isnt best gas economy plus small rock make lot little pit mark paint front seat side airbag cover column get loose top time hot weather smack hand put back place seems rough tiresalways replacing tire wear warranty run factory recall dash another excessive oil consumption taken small flake come dash car us qt oil every mile,1
excellent vehicle option towing rv lb towing anything biggerone consider ram truck opinion engine choice liter cummins diesel,1
yes ultimate driving machine even twelve year mile performs better volvo saab model ive owned number one recommendation keep maintenance using genuine part pricey market part wreck performance cost long run cant afford maintain dont buy,1
like,1
year old car still sportier better looking new car seal getting old replace transmission mile engine rock solid plan keeping long,1
great car best gas mileage,1
good car,1
sierra slt bought new never driven offroad dont pull trailer mostly city stop go mile love truck many small recall minor warranty issue beginning one two minor issue since real complaint bit rattle box there always noise rattle coming seat dashboard find fix go away hang around ive driven gm vehicle whole life year driving corvette mainly yukon tahoes silverado sierra id probably end another sierra least looking f first,1
dead reliable use towing getting stuff yardgarden moving large item wife us everyday transport comfortable ac rock get decent mileage size mpgs l triton easy get part need,1
love truck everything need reasonably priced look good bough tow large camper good job take lot gas large v engine,1
fites,1
great truck load power diesel dependable mile still going strong,1
love dodge say,1
love third wrangler could use horsepower though,1
mechanically wonderful car solid engine power train usual squeeks rattle typical car vintage expected thing done car year tire mass air flow sensor k mile could easily go another k,1
recently purchased ford focus zx cheap commuting car wasnt really expecting much quite pleasantly surprised peppy little cylinder get mpg hiway enough room comfortable frame enough room nice grocery getter start right degree outside heater work great wish factory cruise control,1
excellent automobile audi requires extra maintenance cam follower oil catch fluid change differential keep system running properly,1
purchased car k mile needed motor mount bought water pump failed mile bought lucerne comfortable reliable however transmission would stumble low speed like driving around neighborhood mph le transmission got progressively worse replaced bought another lucerne original owner first one got totaled current lucerne incredible thanks original owner maintaining car v stay away northstar v car,1
coming year trouble free performance bought automobile intention keeping least mile currently k confident go another without hitch far luxury vehicle ride comfortably little noisy liter engine four speed automatic transmission provide adequate power navigate hill highway achieved higher estimated mpg driving percent highway mile averaged mpg life vehicle would definitely recommend toyota corolla anyone looking reliable efficient compact car,1
good work truck,1
purchased eddie bauer expedition new mile complaint ever gas mileage mile per gallon done everything well reliably still look current dated basically indestructible replace probably get newer one like probably wont drivetrain bulletproof little thing like worn seat cosmetic ding scratch tiny drip oil car electronics gone haywire radiogps ill give one relative west love hauling horse,1
like look feature ride acadia denali wish powerful engine rather sluggish hill passenger,1
first ford vehicle owned research comparing vehicle class purchased ford fusion se awd l say based upon comparison vehicle class ford fusion outranks midsized sedan offer awd chrysler awd also would preferred gotten new ford fusion l turbo molded engine f put fusion couldnt wait another month dependable vehicle far dont really many complaint purchasing took vehicle florida vacation gave great highway gas mileage air condition running entire trip averaged mpg throughout trip kept around mpg since returning driving work agree review aspect car could use improvement stereo system speaker could bit powerful already ordered replacing factory sound speaker polk audio speaker ford touch system could also use improvement know ford released new sync available upgrade ford touch owner older system lag bit fairly clunky ive found system cumbersome troublesome ensure enter address want gps driving relying speak system since doesnt hear prompt command well interior nicely laid ride soft comfortable control easy reach se package easy operate know titanium model touch button bit troublesome operate overall im happy like proud car already done upgrade get finished new appearance feature ill post photo youre looking pretty solid car good mileage dependability ford fusion one top segment ive researched driven competitor went ford fusion due available awd since wasnt getting suv needed something little handling ability dependability climate weather would give star still feeling vehicle may increase decrease star rating vehicle month,1
really like car right,1
im mile golf bought night blue metallic door wsunroof spd tsi biggest complaint manual transmission available decent option issue golf constant groaning coming front end suspension volkswagen service center never hear problem finally hear dont properly fix problem,1
need love,1
reliable car ever though couple issue minor mostly loved couple thing annoyed like coming home store get bag trunk first house come back get bag back seat door automatically locked go back house get key unlock ugh floor trunk isnt flat everything slide middle glove compartment open everything fall thing like minor annoyance,1
like size large interior great family road trip little problem electrical part,1
ive six month far love truck reason didnt rate tacoma star slight lack power feel nd generation taco hp underpowered bought truck based reliability reputation toyota model regular maintenance tlc expect get k truck trade another tacoma tundra,1
mazda tribute based design ford escape vehicle fairly reliable great deal problem egr system known give problem cause multitude error code cause cat become burnt model v x engine mounted sideways make working complete chore example changing rear plug requires taking entire air intake system apart short repairing get one doesnt problem great car,1
bought titan used local neighbor k mile roomy good power v engine smooth shifting transmission excellent gauge package mine towing hauling package tailgate extension paint look great everywhere except flat surface hood front fender top top cab faded clearcoat peeling also dash electrical issue led odometer intermittently working ac heat ticking noise changing air direction overall great vehicle,1
bought car lease pretty reliable still really nice ride,1
bought car used love thing dont like reason star rating two cigarette lighter port one center console center arm rest back seat work car difficult change transmission fluid cylinder model good power great trunk release button car use key fob great car awesome car,1
car little tank k mile going strong,1
small truck tremendous durability far long truck last bought one friend model he closing mile ride get fullsize truck better mileage easier climb easier park size dont really need big truck dont want pay toyota price consider ranger,1
perfect great truck,1
best car overall ever owned many car year driving sonata never given problem mile issue list really bad age year old paint pealing front end suspension make noise power window shot mechanically still sound two newer car choose sonata daily driver,1
nice car many extra smooth ride,1
purchased used k k reliable low maintenance transmission always shifting issue however still roadworthy,1
vehicle insane year old engine mile still kicking smooth,1
searched vehicle specifically lt trim month far away everett washington yankton south dakota state closer home state florida probably looked vehicle imagine surprise found fresh trade mile home gary smith honda fort walton beach vehicle exactly looking including desired option found owned within hour discovering itit one owner low mileage car owned proverbial older lady never used dvd player possibly never used cd changer interior exterior like new know test drove cleaned delivery absolutely love van american car manufacturer abandoned minivan foreign company pity since built wellbut want nice vehicle find one right price mileage highly recommend chevrolet uplander lt power door side regret vehicle longer available new soap box moment hard might believe u car manufacturer market minivan countryand everyone want need suv evidenced minivan foreign import brand name running around ala guess u cant compete market either p gave vehicle four star used,1
solid vehicle fun drive highly recommended,1
ive suburbans series currently wheel drive great family hauling stuff roomy plenty storage space gas mileage isnt best isnt worst either known problem brake line fuel line fuel pumpstransmissions k rebuilt good along timebut keep maintenance last long time id rather put money retirement spend big payment,1
good car dependable reliable,1
solid dependable truck low frill need diesel want spend k plus one plus expensive maintenence cost v good power get mpg driving around go get one steel body v solid axle vinyl interior appeal want fancy option get lariat,1
well thing added included handle front back door easier way get also transmition sound funny one shift park r r stock radio ok could better least include hand free journey gps would also come handy ppl travel time like,1
great suv lot power neededgas mileage great concern year transmission blew replaced better buying new car,1
great runner running still reliable newer vehicle regardless make model,1
sporty fun lot gut year old mile still run great,1
excelent car,1
reliable solid truck,1
nice interior ride comfortably eonon dvd player radio must,1
curious amazon let eview car really like malibu l issue vehicle k mile quite minor yes tpms went long ago dont really care pony fund know tire pressure dash power door lock starting struggle latter biggest gripe think vehicle holding excellently need new catalytic converter k would normally unacceptable considering cost apparently mine limited run underperforming converter qualified replacement long normal warranty replaced dealer free,1
best answer someone want great car ride like new one taken care best buck car last,1
solid car great power handling problem radio died year even though broad known issue vw refused replace customer however would definitely buy another vw jetta,1
installation fairly easy,1
wife love camry mile single problem thing say check oil frequently mile due oil consumption get oil changed every month,1
around great vehicle family lot room carry baggage people rear seat comfortable adult flex limited awd ecoboost liked even involved accident totaled held well new u sel fwd nice really miss twin turbo charge ecoboost engine plan buying flex get ecoboost wont regret,1
live north eastern pennsylvania get quite bit snow wheel drive heated seat remote start come handy also comfortable handle like car suv wish engine little power,1
would recommend power stop brake rotor caliper like truck ford break seem hang use truck part time,1
great car smooth ride plenty power great value,1
good performance,1
great car hasnt done wrong many repair last year,1
like tundra comfy reliable workhorse f get overloaded pretty easily get crappy gas mileage work local problem would buy truck,1
great suv expensive repair reliable k mile daily driver changed timing belt k mile major issue,1
good car,1
regular worth effort slow expensive turbo turbos worth saving react well owner understand quirk afraid get hand dirty well sorted chipped five half second car battle modern traffic ease part cost regular item bad there lot dicumentation car made total specific part get pricey keep spare dme relay lot oil hand,1
nice size truck never cut megreat snowy weather power everything great heated leather seatsjust hate bouncy ride long travel,1
great car great performance love mile full tank highway city drive great,1
great truck love engine one displacement like ford vehicle need constant maintenance nothing major little stuff youre bothered fully recommended,1
jeep jurassic park themed complying undeserving full star including,1
car hasnt done wrong great gas alot sitting space trunk roomy,1
fun vehicle drive daily driver hunting buggy purchased several year ago used ive went thru almost everything buggy either repaired replaced still factory vehicle cut chopped constantly get question sale sammy,1
bought used one owner vehicle done fuel injector cleaner spark plug mile weekend get better mpg highway,1
problem leaky sunroof keep cleaning weep hole drain intake manifold replaced major problem,1
overpowered v back end fish tail wet road careful v conversion must add weight modify rear suspension accordingly,1
car perfect need retired couple dont need large car sedan somewhat small u occasionally need move thing large sedan thing comfortable front car doesnt much storage room key phone etc overall though car performs well love,1
excellent working vehicle lack soundproofing road noise farily obvious,1
love vehicle performs well alot space traveling reliable snowy weather,1
major problem normal repair brakestires,1
love driving car complete toilet love nimble fun never left stranded road matter hard condition got long take care engine regular oil change keep going,1
aggressive body style spacious interior roof rack handy vac outlet turned front console change wd wd fly pretty peppy line,1
easy work durable reliable good gas thats many still road today also hard find part salvage yard still trying solve infamous intermittent starting problem though,1
reason im dropping one star youre driving rain hear water splashing making loud noise look awesome hold weight pretty good,1
really like matrix xrs k mile run great replaced second clutch car issue brake caliper freezing ruining padsrotors since new replaced front brake time rear brake time really run money xrs performance model still enjoy driving year would rate star brake issue,1
second mb cclass year one year excellent car heavy solid drive precise handling fast pick v engine gas mileage mixed freeway st cclass lasted year k mile low maintenance cost first year per year plan plan b around need oil change within year im california cant comment snow road handling dont like lack bluetooth audio model bluetooth phone nothing much complain always feel safe driving,1
love crv could use another hp though,1
quiet smooth ride,1
mile counting god damn miracle still alive somehow keep going,1
excellent,1
great tough little mountain goat tow easily behind motorhome get good mileage dependableif buy one sure find one manual hub transfer case want tow,1
great vehicle smooth ride easy maintain recall bad gas tank would spit gas filled pump easy get fixed dealer there sailcloth top warned got wrangler friend would eventually leak never fully leakproof thats true ive spent ldealer fixing still leak ton floorboard get wet everytime there heavy rain apparently part ownership experience learn deal pulling carpet opening floor drain drying trade awesome feeling driving top,1
one best vehicle gma came drive wonderfully great gas,1
wife said never minivan got odyssey year back couldnt go without since must family multiple child always go,1
good motor turned clock mile tranny starting fail heavy load anything crazy general transmission shop said torque converter fail shift constantly making wear chevy thing anyway said worth pull fix torque converter tranny trust guy done lot work anyway beef put new valve body doesnt allow shift much good truck great x,1
great car issue trunk latch break easy apparently reason also blowout probably buy new tire pressure monitoring sensor dont hold well great engine transmission full power,1
great truck real workhorse comfortable wish mine third door easily load cargo back seat modern brake would plus would gauge actually gave information overall dont miss huge digital display mechanic family owned still truck say lot naturally ive replace part rusted otherwise reaching end useful life ac starter motor etc general reliable vehicle economical compared new truck price even somewhat lower fuel economy mpg,1
vehicle proved reliable long lived l series engine tough high mile driver higher expectation vehicle performance rd l series engine weve owned trust completely frame body still tight sport car feel steering corner well,1
engine problem since buying problem mount bushing shock year,1
car year recently started issue motor,1
bought year old car le k mile love ride like living room plagued evaporative emission light fix know look like crap mechanic long history good,1
performance reliability nearly perfect nothing complain however alternator likely die young engine heat,1
great ride problem mile biggest side rust around rear wheel cab corner,1
used ford majority driving experence owned brand always returned ford brand given many problem,1
great van little problem,1
price complete fit advertised,1
bought used mile great condition thing wrong driver window motor gas gaugepurchased dec,1
older model car reliable,1
great car cant beat warranty wish would add cylinder option,1
th escort probably last good little car cheap run well good gas mine manual transmission se sport model speed stick get mpg driving highway run mile year commuting work easy work part available reasonable given friend parked year able get running classy automobile looking cheap ride doesnt hurt check one knock escort engine us timing belt instead chain need periodically replaced older escort snapped belt would demolish engine wont youll waiting tow truck,1
awesome car great gas spacefull look good may little slow liking electrical issue time time,1
love car disappointed stereo speaker vibration interior integrity driver side door,1
great fuel economy large heavy suv driving hard tell heavy comfy ride excellent audio although optional ipod adapter wont charge unless buy charge option optional blue tooth adapter list wont transmit music map audio iphone way activate siri without touching phone last year blue tech none related complaint black window sill losing clearcoat covered stainless kit amazon look great sagging airbag take air ride compressor also swirl motor destroyed oil drip turbo great,1
work great cop lousy idea vehicle get older start replacing one every month blend door break monster hassle replace pull dash get plenty power ride great thats reason kept,1
paid run like top got quarter million mile,1
great vehicle good engine easy work original dohc engine inherent head gasket issue replaced trouble free issue seat travel long leg move seat back far enough comfortable long drive,1
honda accord sitting hwy flood early completely submerged water still run great think pre,1
always wanted one long time got great deal good space smooth ride good power,1
best car ever,1
ive several ford chevys gmc year ford far dependable gmc left stranded one chevys left stranded multiple time ford reliable every morning theyve problem like vehicle get beat every day give sign theyre need something keep service wont disappointed try get motor instead better transmission pep,1
obviously liked enough buy bought mine certified preowned aftermarket tint far maintenance minimal car reliable turbo version bit cramped someone back seat unable booster seat car seat behind angle kid leg deep seat able sit straight seat lowered floor wife love heated front seat leather interior comfortable heat temperature controlled however set hot cold turn dial certain temperature get desired affect auto climate control great summer heater doesnt really kick well winter manually turn motor push heat back car overly strong want work well close front vent blue tooth work well phone call phone pair play music usb charger incredibly powered throw error every time plug phone never able get phone book work also never figured navigation although havent looked hard since google map pay onstar xm radio occasional get sale call car car fast initial acceleration delayed gas pedal isnt responsive initially however get car rolling pick speed fast incredibly smooth ride often time find creeping speed limit manual shifting responsive tell shift wait second two actually shift paint swirled scratch easy something noticed regals look parking lot even tried whole turtle wax kit black car wheel extra wide suv sized little annoying find replacement buy special tire winter seems handle fine take bunch thing part change front headlight one guy recommended going wheel well paid local dealer cost price bulb oil even tiny bit low start tick well light come changed brake pad rotor front back like car listed lot negative overall best car ever owned love design model changed newer version look like year old car look modern turn people head similar lucerne still look modern seems get really good gas mileage upper really big gas tank even though drive hour every day work fill le week definitely consider buick next car maybe lacrosse added room rust yet store garage however tiny rust flake chrome steel accent need buff,1
good,1
everything needed motor low price,1
love cept f gm issue perfect,1
minor issue bluetooth stereo never could get resolved satisfaction car engine held well year,1
love truckbut im thrilled super cab door make difficult place item back seat also sound system intermittent problem sound like speaker bad maybe isnt always took dealer couldnt hear course,1
love,1
third one ive go wheel bearing like crazy,1
best vehicle ever owned traction handling snow ice road slush excellent comfortable drive long trip complain road noise bit annoying,1
fantastic automobile wont satisfied mediocre,1
traded jku mile time jeep shop twice besides maintenance bad battery another accident reliable vehicle ever owned issue driver seat position lack lumbar support left back fatigued long drive center seat placement gave shooting pain right thigh right side lower back ive never owned another vehicle also travel alot work rented sort car truck one recall caused since jeep road trip vehicle go camping finally caved traded land rover lr,1
wife shopped around quite bit pulling trigger fpace purchase virtually box checked reading review year behind wheel confirm thing update others first msrp k expensiveno doubt however performance size least u nailed goldilocks sweet spot far better porsche macan mercedes glc model found closest competitor make smaller esp cargo area model offer greater performance gts turbo amg pay substantially competition larger offering cayenne gle get far expensive try reach similar level performance oh fpace svr hit road need even zoom hp bottom line absolutely love purchase however wont stop nitpicking could improved pro damn sexy many said went british racing green paint unique road vehicle coat stuck s standard wheel think manage fill arch fine wish would opted equivalent black rim thoughjust take badassery level regardless personal opinion fpace simply presence road competitor although porsches quad running light pretty slick driving dynamic incredible utterly belay size hunt curvy road turn loose every chance get inevitably cheek hurt smiling much love option display navigation map dash along available hud mean eye stray little road ahead incredible sound system radio exhaust interior lighting system may somewhat gimmicky ability change led line everywhere way dozen different color pretty cool kid squeal put sport mode turning everything angry red swapping tach speedometer front center decent ground clearance mean vehicle leave many dedicated sport car dust also respectable offroad chop youre probably going follow jeep mojave range capability folded single vehicle still pretty incredible con interior hell jaguar yes clean line age well similar audi material scream bargain basement considering overall cost vehicle thing get better move model tree much jlr significantly better slightly newer similarly priced velar clearly capable also frustrated interior option worked way model r versionpreviously one model tier smaller supercharger l producing hp thats longer offeredhad color scheme choose however bump youre suddenly difference could ascertain stamped front seat seat interior layout appear identical settled boringblack brown look masculine according wifeand probably right red waswella lot bright red willingness pay increase optionsnot decrease infomant system sigh three software update quirk remain occasionally turn vehicle radio decides wont work time camera andor parking sensor wont functionapparently isnt mood also still dont support apple carplay google auto wouldnt give integrate waze longer road trip configuring display exterior camera could executed better well also infiniti better take one button push activate forward camera youre creeping spot want forward vision storage bin space pretty pathetic sure went considering sizable suv jlr rotary shifter neat feature take far much space center console since design doesnt give option shift manual fashion paddle anyway id think would better integrated dash freeing precious space unlike one author dont feel phone app bad however agree assessment remote start replicated key fob app often force relogin making process unnecessarily cumbersome esp since car occasionally also sit almost top starting though start request route around moon wave foot rear bumper open hatch hand full joke work time leaving rest time looking like idiot,1
great car mine matic wagon ride great issue emissionsmog passing issue minor thing got car great price excellent condition still money really cant beat,1
like go kart hell accelerates pretty quick take turn like champ dont see many around modified turn head also simple easy work con inside small little clumsy come snow,1
perfect car get better value money srt model get drive going,1
car since new year still look good wife drive daily mile trick vw product religiously follow owner manual service requirement,1
super reliable still run great putting k mile,1
perfect size even wife like drive would given star rating gotten wheel drive version good snow light glad hear ford bringing ranger back,1
vehicle closed sudden alarm clock second stay rain time,1
decent car cylinder consistently get mpg intermediate shaft real issue ive car replaced dorman product remedied knocking sound steering,1
nice travel van chevys design engine compartment leaf lot desire plastic heater hose connection break every two year shifter connector,1
husband truck mile still trucking,1
great car good gas mileage,1
love truck since day one minimal issue young intercooler issue ford fixed recall issue go plug quick due turbos installed livernois programmer thing stupid fast factory ride anyone know mile time programmer intake exhaust beat rts others night running upper daily driver k draw back ford excellent brake one day maybe good upgrade,1
ive good experience ford bronco long maintain eddie bauer exhusband managed turn v v still ran checking engine oil level ex oil change never added oil either favorite ran differential locked highway speed mph yup dogged still ran transmission started slipping doesnt issue maintained could use paint job previous owner cut wiring harness thats ok didnt need airbag cruise control long driveable seat belt work,1
great car drive well reliable motor ease maintenance styling nd none interior plastic piece old enough start breaking take care,1
pro comfortable ride beatiful styling standard technology low maintenance con rwd alignment issuesnegative camber rotate tire due different side front rear vinyl leather driver side seat started cracking approximately k mile component failed fuel pump cooling thermostat ignition coil ball joint trunk electrical wire design flaw brown power wire fatigued separated causing power trunk motor third break light license plate light,1
nice rough ride,1
great truck,1
owned jeep year basic transportation aspect fine functional year problem area radio electric window ac constant expensive problem tie rod ball joint,1
bought car used local lot two year ago tell used grandma older person there none normal detritus serious family use young kid even take seat stain stuff rubbed carpet bought k mile k mile weve used car haul six people stuff ball game like dual power door rear ac still work perfectly use like pickup truck real disappointment ive cargo area found load complete x sheet paneling without part hanging back hand used year move smaller house thing took multiple load stuff storage unit various charity ultimately new home without problem im honest reason car good original owner took good care thing treated like many minivan im sure would issue overall size fairly handy stuff lot people lot stuff engine one good condition crappy gasket gm used install back day dont believe one head gasket issue valve cover gasket leak ill address soon drive like bigger car higher center gravity affect steering braking good car era newer car disc brake braking car leaf little desired get mpg mixed driving biased toward stop go traffic thats usually mile tank fuel replacement part cost dont seem excessive fairly old design version van released anyone u work generic gm mechanical bit inexpensively find position pick one taken care would inexpensive run would serious reservation making front line duty vehicle family mostly due age vehicle even new werent particularly good crash test getting van family use later gm van much safer newer van far safety feature added like rigid structure four wheel disc brake airbags van fine,1
keep maintain problem mile,1
truck loyal yr minor maintenance thing warranty item need tenure far part family,1
excellent gas mileage complaint air conditioner compressor failed k mile dealership wanted purchased compressor online received ontime mechanic replace saved hundred routine maintenance done toyota dealership original tire need replacing k mile average fully satisfied performance camry except compressor price dealership wanted replace however would probably purchase another camry would let mechanic maintenance mile check,1
love truck wish power seat height adjustment built garage door opener,1
car mile still going strong beautiful even comfortable reliable decent gas mileage perfect get work back car car payment plpd insurance,1
good product good factory meet middle make sure fasten glue screw used screw money perfect buy,1
excellent comfortable year never mayor problem love way made strong heavy,1
good item,1
nice truck mile change oil replace tire serpentine belt repair look like new inside still,1
dodge caravan workhorse believe depending average vehicle ever notice many still road,1
last full frame truckstyle pathfinder built like tank drive like one way want bought used k k bunch nuisance thing going wrong hence star good old school guy doesnt mind fixing car bad person want everything work perfectly maybe mine gas mileage test ride would tell youre getting dont buy want smooth quiet ride buy want haul stuff full ski bike hockey equipment bash around bit never worry getting stuck snow,1
good car spoilt mmi system us dated technology patch ford sync system many flashing warning light false alarm interlock tend reduce driver mindless robot prestige model cost cutting feature compared previous avant oem brake pad eat rotor make lot black dust wheel replaced pad akebono ceramic big improvement,1
excelent,1
best car drove like space car future best,1
good car stylish nice,1
mi still running strong,1
